"","GEOID","state","county_name","distance_nearest_hub(mile)","nearest_hub_name","nearest_hub_id","hub_county_geoid","hub_county_name","hub_products","hub_desert","geometry"
"567","05011","Arkansas","Bradley",88.8970750878389,"Little Rock Local Food Club","500000","05119","Pulaski","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(354195.605874074, 1162502.00452386)
"568","05019","Arkansas","Clark",70.3791029938263,"Little Rock Local Food Club","500000","05119","Pulaski","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(258726.009842101, 1224504.13159358)
"569","06067","California","Sacramento",22.7297977731204,"Spork Food Hub","501085","06113","Yolo",NA,TRUE,c(-2165195.36043398, 2003599.62890324)
"570","06069","California","San Benito",24.5204706441841,"Alba Organics","500151","06053","Monterey","Fresh fruits;Fresh vegetables;Herbs;Mushrooms;",TRUE,c(-2196510.9992224, 1798019.67192592)
"571","06005","California","Amador",21.2272605725527,"Organic Power Foods","500083","06017","El Dorado","Canned or preserved fruits/vegetables;Coffee/tea;Dry beans;Grains/flour;Honey;Juices/non-alcoholic ciders;Nuts;Pet food;Wild harvested forest products;",TRUE,c(-2107427.17577731, 1987758.41776191)
"572","06101","California","Sutter",7.9712715645646,"Yuba-Sutter Food Bank","501091","06101","Sutter",NA,FALSE,c(-2176849.08334628, 2074841.64713852)
"573","06113","California","Yolo",6.07154644544216,"Capay Valley Farm Shop","500148","06113","Yolo","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Cut flowers;Dry beans;Eggs;Herbs;Grains/flour;Honey;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Olive oil and vinegar;",FALSE,c(-2204362.98917571, 2042037.44920004)
"574","06011","California","Colusa",24.0568824418695,"North Valley Food Hub","501076","06021","Glenn",NA,TRUE,c(-2217246.29675108, 2102823.63354255)
"575","06063","California","Plumas",54.6098309726197,"Farm 2 Family's Brunswick Farmers Market","500002","06057","Nevada","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Herbs;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-2077866.75966202, 2160586.47256689)
"576","08005","Colorado","Arapahoe",28.5710146660819,"East Denver Food Hub","500220","08031","Denver","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;",TRUE,c(-708225.478245795, 1878882.28236932)
"577","08013","Colorado","Boulder",28.2598715745937,"The Action Center Community Food Hub","501100","08059","Jefferson",NA,TRUE,c(-789577.574311157, 1936244.28889034)
"578","08037","Colorado","Eagle",79.0016538052243,"Farm Runners LLC","500184","08029","Delta","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-907828.33939138, 1896400.49994428)
"579","08053","Colorado","Hinsdale",54.3772267566144,"Fresh Foundation - DBA Fresh Food Hub","501098","08113","San Miguel",NA,TRUE,c(-982986.924826097, 1701258.5878586)
"580","12023","Florida","Columbia",72.9822447904673,"Farmers and You","500274","12107","Putnam","Fresh fruits;Fresh vegetables;Coffee/tea;Fish/seafood;Wild harvested forest products;",TRUE,c(1281697.81975568, 884595.554134604)
"581","12055","Florida","Highlands",98.6070488039316,"Hernando County Growers' Association, Inc.","500158","12053","Hernando","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;Wine/spirits/beer/hard cider;",TRUE,c(1452426.49761652, 587742.161912947)
"582","12097","Florida","Osceola",75.5243920859799,"Hernando County Growers' Association, Inc.","500158","12053","Hernando","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;Wine/spirits/beer/hard cider;",TRUE,c(1458930.80234391, 669090.063464299)
"583","12013","Florida","Calhoun",191.660539003416,"Middle Georgia Growers Cooperative","500107","13289","Twiggs","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(1033845.60007849, 873271.304665999)
"584","12077","Florida","Liberty",186.124793567521,"Florida Fresh Meat Company","500193","12083","Marion","Eggs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1065929.58365433, 858564.036463592)
"585","12125","Florida","Union",54.2873522846627,"Farmers and You","500274","12107","Putnam","Fresh fruits;Fresh vegetables;Coffee/tea;Fish/seafood;Wild harvested forest products;",TRUE,c(1308359.40612465, 868219.275034028)
"586","13153","Georgia","Houston",24.3985693261012,"Middle Georgia Growers Cooperative","500107","13289","Twiggs","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(1150018.96268137, 1117667.96196114)
"587","13121","Georgia","Fulton",7.32959775586926,"The Common Market Georgia","500112","13121","Fulton","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Tofu/non-animal protein;",FALSE,c(1057692.27660665, 1255755.61796202)
"588","13019","Georgia","Berrien",97.9708723367771,"Middle Georgia Growers Cooperative","500107","13289","Twiggs","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(1208150.46676956, 992455.514482646)
"589","13181","Georgia","Lincoln",34.3539596377885,"Augusta Locally Grown","501261","13245","Richmond",NA,TRUE,c(1241424.76408673, 1280559.58954485)
"590","13261","Georgia","Sumter",66.7852864062791,"Middle Georgia Growers Cooperative","500107","13289","Twiggs","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(1106581.71744673, 1065041.90945886)
"591","13009","Georgia","Baldwin",27.0476907443424,"Middle Georgia Growers Cooperative","500107","13289","Twiggs","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(1179541.23565776, 1190273.81618773)
"592","45015","South Carolina","Berkeley",26.0360020797797,"Lowcountry Street Grocery","500192","45019","Charleston","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(1479585.89094215, 1250528.37122833)
"593","45075","South Carolina","Orangeburg",6.93897705909357,"ACE Basin Growers / ACE Food Hub","501262","45075","Orangeburg",NA,FALSE,c(1397793.45920893, 1264350.46998053)
"594","45079","South Carolina","Richland",34.1344958315219,"ACE Basin Growers / ACE Food Hub","501262","45075","Orangeburg",NA,TRUE,c(1378122.25161858, 1327108.77187671)
"595","45027","South Carolina","Clarendon",37.0642983397142,"ACE Basin Growers / ACE Food Hub","501262","45075","Orangeburg",NA,TRUE,c(1446767.67886027, 1298046.09163234)
"596","45067","South Carolina","Marion",66.8886191018975,"Men and Women United for Youth and Families or Men and Women United for Youth & Families, CDC","501215","37047","Columbus",NA,TRUE,c(1516224.99711763, 1356967.66742837)
"597","45031","South Carolina","Darlington",53.610757047332,"Union County Food Hub","501225","37179","Union",NA,TRUE,c(1457753.7740096, 1375474.26104682)
"598","45087","South Carolina","Union",22.9013469352826,"Catawba Farm and Food Coalition","500204","45023","Chester","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1301996.88649648, 1390762.23956509)
"599","45061","South Carolina","Lee",55.2093929905786,"ACE Basin Growers / ACE Food Hub","501262","45075","Orangeburg",NA,TRUE,c(1434166.27290195, 1352307.36065902)
"600","45017","South Carolina","Calhoun",10.5239778953204,"ACE Basin Growers / ACE Food Hub","501262","45075","Orangeburg",NA,FALSE,c(1395403.1487734, 1290630.28268704)
"601","46111","South Dakota","Sanborn",74.2862729297675,"Dakota Fresh Food Hub","500218","46099","Minnehaha","Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(-167059.674523769, 2338758.31164154)
"602","46055","South Dakota","Haakon",81.5796532360147,"New Hope Farm","500051","46103","Pennington","Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Herbs;",TRUE,c(-440579.030805686, 2379953.76446408)
"603","46075","South Dakota","Jones",121.63925690258,"New Hope Farm","500051","46103","Pennington","Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Herbs;",TRUE,c(-374836.332884734, 2339165.15151127)
"604","46071","South Dakota","Jackson",78.2266821044531,"New Hope Farm","500051","46103","Pennington","Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Herbs;",TRUE,c(-451552.269175942, 2313563.19937797)
"605","46041","South Dakota","Dewey",136.92285234389,"New Hope Farm","500051","46103","Pennington","Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Herbs;",TRUE,c(-382553.1373298, 2472922.4413768)
"606","47127","Tennessee","Moore",25.5442301471057,"Root Here","500189","47051","Franklin","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(867979.37109805, 1402713.26964862)
"607","47107","Tennessee","McMinn",1.85476420814045,"The Food Hub - Mainstreet Athens","501512","47107","McMinn",NA,FALSE,c(1022171.15530244, 1435615.68013158)
"608","47149","Tennessee","Rutherford",32.0505958656067,"Nashville Grown","500097","47037","Davidson","Fresh fruits;Fresh vegetables;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(856487.245919161, 1464339.38122431)
"609","47035","Tennessee","Cumberland",41.7927532356308,"The Food Hub - Mainstreet Athens","501512","47107","McMinn",NA,TRUE,c(981326.389814351, 1490041.98439585)
"610","47031","Tennessee","Coffee",22.4303588158081,"Root Here","500189","47051","Franklin","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(891054.89882448, 1428273.10403903)
"611","47045","Tennessee","Dyer",72.7300239860666,"Bring It Food Hub","500066","47157","Shelby","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;",TRUE,c(587482.101548867, 1465732.78312531)
"612","47005","Tennessee","Benton",68.1534727353534,"Nashville Grown","500097","47037","Davidson","Fresh fruits;Fresh vegetables;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(707133.872974986, 1476054.39791688)
"613","47105","Tennessee","Loudon",25.6535336330072,"The Food Hub - Mainstreet Athens","501512","47107","McMinn",NA,TRUE,c(1045219.50447502, 1473397.61273838)
"614","47041","Tennessee","DeKalb",54.8659852035099,"Root Here","500189","47051","Franklin","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(906848.429566075, 1485035.9398696)
"615","47081","Tennessee","Hickman",42.6195102119294,"Nashville Grown","500097","47037","Davidson","Fresh fruits;Fresh vegetables;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(762714.834695541, 1450941.5827708)
"616","47003","Tennessee","Bedford",37.6053927577811,"Root Here","500189","47051","Franklin","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(856422.873592417, 1427325.53115499)
"617","47029","Tennessee","Cocke",33.6246590041734,"Smoky Mountain Harvest Hub","501222","37087","Haywood",NA,TRUE,c(1148194.5545155, 1508299.27779709)
"618","47135","Tennessee","Perry",66.6982936035928,"Nashville Grown","500097","47037","Davidson","Fresh fruits;Fresh vegetables;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(729850.323897166, 1429995.1930651)
"619","47121","Tennessee","Meigs",13.1340277400563,"The Food Hub - Mainstreet Athens","501512","47107","McMinn",NA,FALSE,c(1003487.62543937, 1443312.54451369)
"620","48453","Texas","Travis",2.21920860686001,"Farm to Table","500031","48453","Travis",NA,FALSE,c(-171028.964437763, 808101.083397374)
"621","48339","Texas","Montgomery",130.412191894736,"Farmhouse Delivery","500040","48453","Travis","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(47746.809019759, 802827.00642001)
"622","48187","Texas","Guadalupe",30.4319207893529,"Truckin' Tomato","500169","48029","Bexar","Fresh fruits;Fresh vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(-188750.822708287, 725062.721224445)
"623","48423","Texas","Smith",90.2788746880032,"Profound Foods","500209","48085","Collin","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;meal kits;",TRUE,c(68421.451209119, 1033836.69222092)
"624","48475","Texas","Ward",220.452768957082,"The Montalvo House Market","500134","48271","Kinney","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-671383.527201522, 962270.921891712)
"625","48103","Texas","Crane",192.282662370876,"The Montalvo House Market","500134","48271","Kinney","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-616609.780820578, 949294.519436555)
